date,rr,precipitation
20131216,  128,12.8
20131217,   28,2.8
20131218,   78,7.8
20131219,   38,3.8
20131220,   26,2.6
20131221,   64,6.4
20131222,    2,0.2
20131223,  270,27
20131224,   56,5.6
20131225,   18,1.8
20131226,   24,2.4
20131227,    0,0
20131228,    0,0
20131229,    4,0.4
20131230,   60,6
20131231,   48,4.8
20140101,  138,13.8
20140102,   48,4.8
20140103,  120,12
20140104,   34,3.4
20140105,   96,9.6
20140106,   96,9.6
20140107,   52,5.2
20140108,   36,3.6
20140109,    0,0
20140110,   18,1.8
20140111,    0,0
20140112,   24,2.4
20140113,   48,4.8
20140114,   46,4.6
20140115,   28,2.8
20140116,  116,11.6
20140117,   72,7.2
20140118,    2,0.2
20140119,    0,0
20140120,    2,0.2
20140121,   88,8.8
20140122,    2,0.2
20140123,   12,1.2
20140124,   56,5.6
20140125,   18,1.8
20140126,   50,5
20140127,   18,1.8
20140128,   16,1.6
20140129,  188,18.8
20140130,    2,0.2
20140131,  198,19.8
20140201,    0,0
20140202,    0,0
20140203,    0,0
20140204,  112,11.2
20140205,   16,1.6
20140206,  190,19
20140207,   58,5.8
20140208,   24,2.4
20140209,    2,0.2
20140210,   14,1.4
20140211,   20,2
20140212,   82,8.2
20140213,    4,0.4
20140214,   98,9.8
20140215,    4,0.4
20140216,    2,0.2
20140217,   22,2.2
20140218,   58,5.8
20140219,    8,0.8
20140220,   16,1.6
20140221,    0,0
20140222,    0,0
20140223,    0,0
20140224,   32,3.2
20140225,   26,2.6
20140226,   28,2.8
20140227,   48,4.8
20140228,   34,3.4
20140301,    2,0.2
20140302,   70,7
20140303,   10,1
20140304,    2,0.2
20140305,    0,0
20140306,    0,0
20140307,    0,0
20140308,    0,0
20140309,    0,0
20140310,    0,0
20140311,    0,0
20140312,    2,0.2
20140313,    0,0
20140314,    0,0
20140315,    0,0
20140316,    0,0
20140317,    0,0
20140318,    0,0
20140319,    0,0
20140320,   26,2.6
20140321,   60,6
20140322,    0,0
20140323,    0,0
20140324,   62,6.2
20140325,   10,1
20140326,   18,1.8
20140327,    0,0
20140328,    0,0
20140329,    0,0
20140330,    0,0
20140331,   16,1.6
20140401,    0,0
20140402,    0,0
20140403,    0,0
20140404,    0,0
20140405,   30,3
20140406,   12,1.2
20140407,   40,4
20140408,    0,0
20140409,    0,0
20140410,    0,0
20140411,    0,0
20140412,    0,0
20140413,    0,0
20140414,    0,0
20140415,    0,0
20140416,    0,0
20140417,    0,0
20140418,    0,0
20140419,    0,0
20140420,   88,8.8
20140421,  268,26.8
20140422,    2,0.2
20140423,   24,2.4
20140424,    6,0.6
20140425,   60,6
20140426,   14,1.4
20140427,    2,0.2
20140428,    0,0
20140429,    0,0
20140430,   34,3.4
20140501,   82,8.2
20140502,    0,0
20140503,    0,0
20140504,    0,0
20140505,    2,0.2
20140506,    8,0.8
20140507,   10,1
20140508,   34,3.4
20140509,   28,2.8
20140510,   26,2.6
20140511,    0,0
20140512,   70,7
20140513,   82,8.2
20140514,    0,0
20140515,    0,0
20140516,    0,0
20140517,    0,0
20140518,    0,0
20140519,    0,0
20140520,    0,0
20140521,   80,8
20140522,   60,6
20140523,  116,11.6
20140524,   24,2.4
20140525,   30,3
20140526,   96,9.6
20140527,   98,9.8
20140528,    0,0
20140529,    0,0
20140530,    0,0
20140531,    0,0
20140601,    2,0.2
20140602,    2,0.2
20140603,   44,4.4
20140604,   60,6
20140605,    0,0
20140606,   18,1.8
20140607,   24,2.4
20140608,    0,0
20140609,   14,1.4
20140610,    0,0
20140611,    0,0
20140612,    0,0
20140613,   58,5.8
20140614,   28,2.8
20140615,    0,0
20140616,    0,0
20140617,    2,0.2
20140618,    0,0
20140619,    0,0
20140620,    0,0
20140621,    0,0
20140622,    0,0
20140623,    0,0
20140624,    0,0
20140625,    0,0
20140626,   12,1.2
20140627,    0,0
20140628,  138,13.8
20140629,    0,0
20140630,    6,0.6
20140701,    0,0
20140702,    0,0
20140703,    0,0
20140704,   36,3.6
20140705,    0,0
20140706,   16,1.6
20140707,    0,0
20140708,   76,7.6
20140709,    0,0
20140710,    2,0.2
20140711,    2,0.2
20140712,   18,1.8
20140713,    0,0
20140714,    0,0
20140715,    0,0
20140716,    0,0
20140717,   66,6.6
20140718,   14,1.4
20140719,    4,0.4
20140720,    0,0
20140721,    0,0
20140722,    0,0
20140723,    0,0
20140724,    0,0
20140725,  100,10
20140726,    0,0
20140727,  156,15.6
20140728,   10,1
20140729,    0,0
20140730,    0,0
20140731,    0,0
20140801,    0,0
20140802,   18,1.8
20140803,    0,0
20140804,    0,0
20140805,   96,9.6
20140806,    0,0
20140807,    0,0
20140808,  222,22.2
20140809,   68,6.8
20140810,   34,3.4
20140811,  192,19.2
20140812,    4,0.4
20140813,    0,0
20140814,   66,6.6
20140815,    0,0
20140816,    0,0
20140817,   12,1.2
20140818,    6,0.6
20140819,    2,0.2
20140820,    0,0
20140821,    0,0
20140822,    6,0.6
20140823,    4,0.4
20140824,    8,0.8
20140825,  196,19.6
20140826,   28,2.8
20140827,   10,1
20140828,    0,0
20140829,    2,0.2
20140830,    2,0.2
20140831,    0,0
20140901,   20,2
20140902,    0,0
20140903,    0,0
20140904,    0,0
20140905,    0,0
20140906,    0,0
20140907,    0,0
20140908,    0,0
20140909,    0,0
20140910,    0,0
20140911,    0,0
20140912,    0,0
20140913,    0,0
20140914,    0,0
20140915,    0,0
20140916,    0,0
20140917,    0,0
20140918,   56,5.6
20140919,    0,0
20140920,    2,0.2
20140921,    2,0.2
20140922,    0,0
20140923,   14,1.4
20140924,    2,0.2
20140925,    0,0
20140926,    0,0
20140927,    0,0
20140928,    0,0
20140929,    8,0.8
20140930,    4,0.4
20141001,    0,0
20141002,    0,0
20141003,    0,0
20141004,   96,9.6
20141005,    2,0.2
20141006,   88,8.8
20141007,   12,1.2
20141008,    4,0.4
20141009,   30,3
20141010,   34,3.4
20141011,    2,0.2
20141012,  222,22.2
20141013,   48,4.8
20141014,   10,1
20141015,   86,8.6
20141016,   18,1.8
20141017,    4,0.4
20141018,   18,1.8
20141019,    0,0
20141020,   24,2.4
20141021,   10,1
20141022,    0,0
20141023,   18,1.8
20141024,    2,0.2
20141025,    0,0
20141026,    0,0
20141027,    2,0.2
20141028,    6,0.6
20141029,   20,2
20141030,    2,0.2
20141031,    2,0.2
20141101,   24,2.4
20141102,  134,13.4
20141103,   52,5.2
20141104,  174,17.4
20141105,    8,0.8
20141106,   98,9.8
20141107,    0,0
20141108,   44,4.4
20141109,    0,0
20141110,    0,0
20141111,   30,3
20141112,   18,1.8
20141113,  114,11.4
20141114,   12,1.2
20141115,   14,1.4
20141116,   80,8
20141117,    2,0.2
20141118,    2,0.2
20141119,    0,0
20141120,    2,0.2
20141121,   18,1.8
20141122,  152,15.2
20141123,  122,12.2
20141124,    2,0.2
20141125,   92,9.2
20141126,   84,8.4
20141127,    0,0
20141128,    4,0.4
20141129,    2,0.2
20141130,    0,0
20141201,   10,1
20141202,    0,0
20141203,    4,0.4
20141204,   44,4.4
20141205,    0,0
20141206,    4,0.4
20141207,    4,0.4
20141208,    0,0
20141209,   14,1.4
20141210,    0,0
20141211,  100,10
20141212,    0,0
20141213,    2,0.2
20141214,    8,0.8
20141215,    2,0.2
20141216,   80,8
20141217,    2,0.2
20141218,    8,0.8
20141219,    0,0
20141220,    0,0
20141221,    0,0
20141222,    0,0
20141223,    2,0.2
20141224,    0,0
20141225,    0,0
20141226,   88,8.8
20141227,    0,0
20141228,    0,0
20141229,    2,0.2
20141230,    2,0.2
20141231,    2,0.2
20150101,   10,1
20150102,   86,8.6
20150103,   24,2.4
20150104,    0,0
20150105,    2,0.2
20150106,   12,1.2
20150107,   54,5.4
20150108,   78,7.8
20150109,    0,0
20150110,    8,0.8
20150111,    6,0.6
20150112,  138,13.8
20150113,   18,1.8
20150114,   82,8.2
20150115,    2,0.2
20150116,    2,0.2
20150117,   10,1
20150118,    2,0.2
20150119,    0,0
20150120,    6,0.6
20150121,    2,0.2
20150122,    0,0
20150123,   28,2.8
20150124,    2,0.2
20150125,    0,0
20150126,    2,0.2
20150127,    0,0
20150128,   10,1
20150129,   16,1.6
20150130,   20,2
20150131,   14,1.4
20150201,    0,0
20150202,    0,0
20150203,    0,0
20150204,    2,0.2
20150205,    0,0
20150206,    2,0.2
20150207,    0,0
20150208,    0,0
20150209,    0,0
20150210,    0,0
20150211,    0,0
20150212,    2,0.2
20150213,   70,7
20150214,    2,0.2
20150215,    2,0.2
20150216,   56,5.6
20150217,    0,0
20150218,    0,0
20150219,   64,6.4
20150220,   18,1.8
20150221,    2,0.2
20150222,   64,6.4
20150223,   12,1.2
20150224,   20,2
20150225,    6,0.6
20150226,   46,4.6
20150227,    0,0
20150228,   18,1.8
20150301,   32,3.2
20150302,    0,0
20150303,    0,0
20150304,    0,0
20150305,    0,0
20150306,    0,0
20150307,    0,0
20150308,    2,0.2
20150309,    0,0
20150310,    0,0
20150311,    0,0
20150312,    0,0
20150313,    0,0
20150314,    0,0
20150315,   20,2
20150316,    8,0.8
20150317,    0,0
20150318,    0,0
20150319,    0,0
20150320,    0,0
20150321,    0,0
20150322,    0,0
20150323,   28,2.8
20150324,    4,0.4
20150325,   54,5.4
20150326,   28,2.8
20150327,    0,0
20150328,   10,1
20150329,   38,3.8
20150330,   16,1.6
20150331,    0,0
20150401,   16,1.6
20150402,   18,1.8
20150403,   28,2.8
20150404,    2,0.2
20150405,    0,0
20150406,    0,0
20150407,    0,0
20150408,    0,0
20150409,    0,0
20150410,    4,0.4
20150411,    2,0.2
20150412,    0,0
20150413,    2,0.2
20150414,    0,0
20150415,    0,0
20150416,    0,0
20150417,    0,0
20150418,    0,0
20150419,    0,0
20150420,    0,0
20150421,    0,0
20150422,    0,0
20150423,    0,0
20150424,   24,2.4
20150425,   44,4.4
20150426,    0,0
20150427,    0,0
20150428,    4,0.4
20150429,   18,1.8
20150430,    0,0
20150501,    0,0
20150502,   32,3.2
20150503,    0,0
20150504,   70,7
20150505,   36,3.6
20150506,   34,3.4
20150507,    0,0
20150508,    2,0.2
20150509,    0,0
20150510,    0,0
20150511,    2,0.2
20150512,    0,0
20150513,    2,0.2
20150514,  138,13.8
20150515,    0,0
20150516,    0,0
20150517,    2,0.2
20150518,   12,1.2
20150519,   26,2.6
20150520,    0,0
20150521,    0,0
20150522,    0,0
20150523,    0,0
20150524,    2,0.2
20150525,    0,0
20150526,    0,0
20150527,    0,0
20150528,    0,0
20150529,   26,2.6
20150530,   28,2.8
20150531,    4,0.4
20150601,    6,0.6
20150602,    0,0
20150603,    0,0
20150604,    8,0.8
20150605,    0,0
20150606,    0,0
20150607,    0,0
20150608,    0,0
20150609,    0,0
20150610,    0,0
20150611,    0,0
20150612,    4,0.4
20150613,    0,0
20150614,    2,0.2
20150615,    0,0
20150616,    0,0
20150617,    0,0
20150618,    0,0
20150619,    0,0
20150620,   26,2.6
20150621,   58,5.8
20150622,    2,0.2
20150623,    0,0
20150624,    0,0
20150625,    0,0
20150626,    0,0
20150627,    0,0
20150628,   16,1.6
20150629,    0,0
20150630,    0,0
20150701,    0,0
20150702,    0,0
20150703,   94,9.4
20150704,    0,0
20150705,    0,0
20150706,    0,0
20150707,    2,0.2
20150708,    4,0.4
20150709,    0,0
20150710,    0,0
20150711,    8,0.8
20150712,   44,4.4
20150713,   10,1
20150714,   24,2.4
20150715,    0,0
20150716,   68,6.8
20150717,    0,0
20150718,    8,0.8
20150719,    2,0.2
20150720,    0,0
20150721,    0,0
20150722,    4,0.4
20150723,    0,0
20150724,  376,37.6
20150725,   16,1.6
20150726,   56,5.6
20150727,    0,0
20150728,    0,0
20150729,    2,0.2
20150730,    0,0
20150731,    0,0
20150801,    0,0
20150802,    0,0
20150803,    0,0
20150804,    0,0
20150805,   42,4.2
20150806,    0,0
20150807,    0,0
20150808,    0,0
20150809,    0,0
20150810,    0,0
20150811,   18,1.8
20150812,    0,0
20150813,   74,7.4
20150814,   14,1.4
20150815,    0,0
20150816,    0,0
20150817,    0,0
20150818,    2,0.2
20150819,   66,6.6
20150820,    0,0
20150821,    0,0
20150822,    0,0
20150823,   54,5.4
20150824,  114,11.4
20150825,   56,5.6
20150826,  516,51.6
20150827,    0,0
20150828,    0,0
20150829,   32,3.2
20150830,  140,14
20150831,   40,4
20150901,    2,0.2
20150902,    0,0
20150903,    0,0
20150904,    6,0.6
20150905,    0,0
20150906,    0,0
20150907,    0,0
20150908,    0,0
20150909,    4,0.4
20150910,    0,0
20150911,    4,0.4
20150912,    0,0
20150913,  102,10.2
20150914,   10,1
20150915,    4,0.4
20150916,  190,19
20150917,    0,0
20150918,   96,9.6
20150919,    0,0
20150920,    0,0
20150921,   58,5.8
20150922,    2,0.2
20150923,   20,2
20150924,    0,0
20150925,    2,0.2
20150926,    0,0
20150927,    0,0
20150928,    0,0
20150929,    0,0
20150930,    0,0
20151001,    0,0
20151002,    0,0
20151003,    0,0
20151004,    4,0.4
20151005,  110,11
20151006,   54,5.4
20151007,    0,0
20151008,    2,0.2
20151009,    0,0
20151010,    0,0
20151011,    0,0
20151012,    0,0
20151013,    0,0
20151014,    6,0.6
20151015,    0,0
20151016,    0,0
20151017,    0,0
20151018,    4,0.4
20151019,    2,0.2
20151020,   38,3.8
20151021,   16,1.6
20151022,    2,0.2
20151023,    0,0
20151024,   34,3.4
20151025,    0,0
20151026,    0,0
20151027,   48,4.8
20151028,    2,0.2
20151029,   70,7
20151030,    4,0.4
20151031,    2,0.2
20151101,    2,0.2
20151102,    0,0
20151103,   30,3
20151104,    6,0.6
20151105,   24,2.4
20151106,   32,3.2
20151107,   76,7.6
20151108,    4,0.4
20151109,    0,0
20151110,    0,0
20151111,    0,0
20151112,    6,0.6
20151113,   12,1.2
20151114,   68,6.8
20151115,    0,0
20151116,   28,2.8
20151117,   36,3.6
20151118,   10,1
20151119,   22,2.2
20151120,   18,1.8
20151121,    2,0.2
20151122,    0,0
20151123,   44,4.4
20151124,    6,0.6
20151125,    0,0
20151126,    0,0
20151127,   12,1.2
20151128,    6,0.6
20151129,   22,2.2
20151130,   16,1.6
20151201,    0,0
20151202,    0,0
20151203,   24,2.4
20151204,    0,0
20151205,    0,0
20151206,    2,0.2
20151207,   20,2
20151208,    6,0.6
20151209,    0,0
20151210,   44,4.4
20151211,    2,0.2
20151212,   18,1.8
20151213,    0,0
20151214,    4,0.4
20151215,   50,5
20151216,    0,0
20151217,    0,0
20151218,    0,0
20151219,    0,0
20151220,   14,1.4
20151221,   20,2
20151222,   44,4.4
20151223,    0,0
20151224,   20,2
20151225,   18,1.8
20151226,    2,0.2
20151227,    0,0
20151228,   12,1.2
20151229,    2,0.2
20151230,   70,7
20151231,   22,2.2
20160101,   28,2.8
20160102,   56,5.6
20160103,   72,7.2
20160104,    4,0.4
20160105,    4,0.4
20160106,   86,8.6
20160107,   14,1.4
20160108,    8,0.8
20160109,  110,11
20160110,  124,12.4
20160111,    2,0.2
20160112,    6,0.6
20160113,   30,3
20160114,    2,0.2
20160115,    0,0
20160116,   36,3.6
20160117,    2,0.2
20160118,    0,0
20160119,    0,0
20160120,    0,0
20160121,    6,0.6
20160122,   20,2
20160123,   10,1
20160124,    0,0
20160125,    0,0
20160126,   38,3.8
20160127,   22,2.2
20160128,    0,0
20160129,   56,5.6
20160130,    4,0.4
20160131,    8,0.8
20160201,    0,0
20160202,    2,0.2
20160203,    0,0
20160204,    2,0.2
20160205,   10,1
20160206,   68,6.8
20160207,  144,14.4
20160208,   18,1.8
20160209,   10,1
20160210,    0,0
20160211,    2,0.2
20160212,    2,0.2
20160213,   38,3.8
20160214,    0,0
20160215,    0,0
20160216,    0,0
20160217,   90,9
20160218,    2,0.2
20160219,    2,0.2
20160220,   22,2.2
20160221,   20,2
20160222,    2,0.2
20160223,    0,0
20160224,    0,0
20160225,    0,0
20160226,    0,0
20160227,    0,0
20160228,    0,0
20160229,    4,0.4
20160301,   64,6.4
20160302,   38,3.8
20160303,   22,2.2
20160304,    0,0
20160305,    6,0.6
20160306,    0,0
20160307,    0,0
20160308,  126,12.6
20160309,   86,8.6
20160310,    2,0.2
20160311,    0,0
20160312,    0,0
20160313,    0,0
20160314,    0,0
20160315,    0,0
20160316,    0,0
20160317,    0,0
20160318,    0,0
20160319,    0,0
20160320,    0,0
20160321,    0,0
20160322,    0,0
20160323,    0,0
20160324,   80,8
20160325,    0,0
20160326,   46,4.6
20160327,  192,19.2
20160328,   14,1.4
20160329,   52,5.2
20160330,    0,0
20160331,    0,0
20160401,    0,0
20160402,   32,3.2
20160403,    6,0.6
20160404,    2,0.2
20160405,    4,0.4
20160406,    6,0.6
20160407,   66,6.6
20160408,   18,1.8
20160409,    0,0
20160410,   12,1.2
20160411,   30,3
20160412,    0,0
20160413,    4,0.4
20160414,   28,2.8
20160415,  164,16.4
20160416,    2,0.2
20160417,    0,0
20160418,    0,0
20160419,    0,0
20160420,    0,0
20160421,    0,0
20160422,   58,5.8
20160423,    2,0.2
20160424,    0,0
20160425,    8,0.8
20160426,    2,0.2
20160427,    0,0
20160428,   14,1.4
20160429,   12,1.2
20160430,    2,0.2
20160501,    0,0
20160502,    4,0.4
20160503,    0,0
20160504,    0,0
20160505,    0,0
20160506,    0,0
20160507,    0,0
20160508,    0,0
20160509,   36,3.6
20160510,  270,27
20160511,   52,5.2
20160512,    0,0
20160513,    0,0
20160514,    0,0
20160515,    0,0
20160516,    0,0
20160517,    0,0
20160518,   74,7.4
20160519,    0,0
20160520,    0,0
20160521,    2,0.2
20160522,   32,3.2
20160523,   10,1
20160524,    0,0
20160525,    0,0
20160526,    0,0
20160527,    0,0
20160528,    0,0
20160529,    0,0
20160530,    2,0.2
20160531,  122,12.2
20160601,    0,0
20160602,    0,0
20160603,    0,0
20160604,    0,0
20160605,    0,0
20160606,    0,0
20160607,  118,11.8
20160608,   14,1.4
20160609,    0,0
20160610,    0,0
20160611,    2,0.2
20160612,   50,5
20160613,   34,3.4
20160614,   30,3
20160615,   34,3.4
20160616,  142,14.2
20160617,   30,3
20160618,    0,0
20160619,   94,9.4
20160620,   36,3.6
20160621,    0,0
20160622,  218,21.8
20160623,   56,5.6
20160624,    0,0
20160625,   14,1.4
20160626,   12,1.2
20160627,    0,0
20160628,   20,2
20160629,   22,2.2
20160630,    8,0.8
20160701,   12,1.2
20160702,    2,0.2
20160703,    0,0
20160704,    0,0
20160705,    0,0
20160706,    0,0
20160707,    0,0
20160708,    0,0
20160709,    0,0
20160710,    2,0.2
20160711,   10,1
20160712,   54,5.4
20160713,   20,2
20160714,    0,0
20160715,    0,0
20160716,    0,0
20160717,    0,0
20160718,    0,0
20160719,    0,0
20160720,    0,0
20160721,    4,0.4
20160722,    6,0.6
20160723,    0,0
20160724,    2,0.2
20160725,    0,0
20160726,   32,3.2
20160727,    0,0
20160728,   12,1.2
20160729,    4,0.4
20160730,    0,0
20160731,    0,0
20160801,  130,13
20160802,    2,0.2
20160803,    0,0
20160804,    0,0
20160805,    0,0
20160806,    0,0
20160807,    0,0
20160808,    0,0
20160809,    0,0
20160810,    0,0
20160811,    0,0
20160812,    0,0
20160813,    0,0
20160814,    0,0
20160815,    0,0
20160816,    0,0
20160817,    0,0
20160818,    2,0.2
20160819,   20,2
20160820,    6,0.6
20160821,    8,0.8
20160822,    0,0
20160823,    0,0
20160824,   26,2.6
20160825,    0,0
20160826,    0,0
20160827,    0,0
20160828,   22,2.2
20160829,    0,0
20160830,    0,0
20160831,    0,0
20160901,    0,0
20160902,    2,0.2
20160903,   48,4.8
20160904,   30,3
20160905,    2,0.2
20160906,    0,0
20160907,    0,0
20160908,    0,0
20160909,    4,0.4
20160910,   32,3.2
20160911,    0,0
20160912,    0,0
20160913,    0,0
20160914,    0,0
20160915,  198,19.8
20160916,   22,2.2
20160917,    0,0
20160918,    0,0
20160919,   18,1.8
20160920,    0,0
20160921,    0,0
20160922,    0,0
20160923,    0,0
20160924,   16,1.6
20160925,    0,0
20160926,    8,0.8
20160927,    0,0
20160928,   12,1.2
20160929,    4,0.4
20160930,   26,2.6
20161001,   32,3.2
20161002,    0,0
20161003,    0,0
20161004,    0,0
20161005,    0,0
20161006,    0,0
20161007,    0,0
20161008,    0,0
20161009,    2,0.2
20161010,    0,0
20161011,   20,2
20161012,   32,3.2
20161013,    0,0
20161014,    0,0
20161015,   78,7.8
20161016,   28,2.8
20161017,   18,1.8
20161018,    0,0
20161019,    0,0
20161020,    0,0
20161021,    0,0
20161022,    0,0
20161023,    0,0
20161024,    2,0.2
20161025,    2,0.2
20161026,    0,0
20161027,    0,0
20161028,    0,0
20161029,    0,0
20161030,    2,0.2
20161031,    0,0
20161101,    0,0
20161102,    0,0
20161103,    6,0.6
20161104,   56,5.6
20161105,    0,0
20161106,   16,1.6
20161107,    0,0
20161108,  228,22.8
20161109,    4,0.4
20161110,   10,1
20161111,   38,3.8
20161112,   52,5.2
20161113,    0,0
20161114,    2,0.2
20161115,    2,0.2
20161116,   48,4.8
20161117,    8,0.8
20161118,    0,0
20161119,  182,18.2
20161120,  102,10.2
20161121,  108,10.8
20161122,    0,0
20161123,    0,0
20161124,    0,0
20161125,    0,0
20161126,    2,0.2
20161127,    0,0
20161128,    0,0
20161129,    0,0
20161130,    0,0
20161201,    0,0
20161202,    2,0.2
20161203,    0,0
20161204,    0,0
20161205,    0,0
20161206,    0,0
20161207,    0,0
20161208,    0,0
20161209,    0,0
20161210,   44,4.4
20161211,    2,0.2
20161212,    8,0.8
20161213,    2,0.2
20161214,    0,0
20161215,    0,0
20161216,    0,0
20161217,    0,0
20161218,    0,0
20161219,    8,0.8
20161220,    0,0
20161221,    4,0.4
20161222,    0,0
20161223,   14,1.4
20161224,    0,0
20161225,   10,1
20161226,    0,0
20161227,    0,0
20161228,    2,0.2
20161229,    4,0.4
20161230,    0,0
20161231,    4,0.4
20170101,   64,6.4
20170102,    0,0
20170103,    2,0.2
20170104,    0,0
20170105,    0,0
20170106,   64,6.4
20170107,    0,0
20170108,   14,1.4
20170109,   30,3
20170110,    0,0
20170111,    0,0
20170112,  156,15.6
20170113,    2,0.2
20170114,   34,3.4
20170115,   58,5.8
20170116,   22,2.2
20170117,    0,0
20170118,    0,0
20170119,    0,0
20170120,    0,0
20170121,    0,0
20170122,    0,0
20170123,    2,0.2
20170124,    0,0
20170125,    2,0.2
20170126,    0,0
20170127,    0,0
20170128,   10,1
20170129,  104,10.4
20170130,   10,1
20170131,   28,2.8
20170201,   16,1.6
20170202,   18,1.8
20170203,   24,2.4
20170204,    6,0.6
20170205,    0,0
20170206,   74,7.4
20170207,    0,0
20170208,    0,0
20170209,    4,0.4
20170210,   10,1
20170211,    8,0.8
20170212,    0,0
20170213,    0,0
20170214,    0,0
20170215,   14,1.4
20170216,    2,0.2
20170217,    0,0
20170218,    0,0
20170219,    0,0
20170220,   16,1.6
20170221,    0,0
20170222,   22,2.2
20170223,    0,0
20170224,    0,0
20170225,   14,1.4
20170226,   74,7.4
20170227,   66,6.6
20170228,   14,1.4
20170301,    6,0.6
20170302,   10,1
20170303,   50,5
20170304,   16,1.6
20170305,   32,3.2
20170306,    0,0
20170307,   22,2.2
20170308,    6,0.6
20170309,    0,0
20170310,    0,0
20170311,    0,0
20170312,   32,3.2
20170313,    0,0
20170314,    0,0
20170315,    0,0
20170316,    0,0
20170317,    4,0.4
20170318,    0,0
20170319,    8,0.8
20170320,   12,1.2
20170321,    6,0.6
20170322,   52,5.2
20170323,    0,0
20170324,    0,0
20170325,    0,0
20170326,    0,0
20170327,    0,0
20170328,    0,0
20170329,    0,0
20170330,    2,0.2
20170331,    0,0
20170401,    0,0
20170402,    0,0
20170403,    2,0.2
20170404,    0,0
20170405,    0,0
20170406,    0,0
20170407,    0,0
20170408,    0,0
20170409,    0,0
20170410,    0,0
20170411,    0,0
20170412,    0,0
20170413,    0,0
20170414,    0,0
20170415,    0,0
20170416,    6,0.6
20170417,    0,0
20170418,    0,0
20170419,    0,0
20170420,    4,0.4
20170421,    0,0
20170422,    0,0
20170423,    0,0
20170424,    2,0.2
20170425,    2,0.2
20170426,   14,1.4
20170427,    2,0.2
20170428,    0,0
20170429,    0,0
20170430,   14,1.4
20170501,   10,1
20170502,    2,0.2
20170503,   10,1
20170504,    0,0
20170505,    0,0
20170506,    0,0
20170507,    0,0
20170508,    0,0
20170509,    0,0
20170510,    0,0
20170511,   20,2
20170512,    6,0.6
20170513,   32,3.2
20170514,    4,0.4
20170515,    0,0
20170516,  148,14.8
20170517,  186,18.6
20170518,   98,9.8
20170519,    4,0.4
20170520,    4,0.4
20170521,    0,0
20170522,    0,0
20170523,    0,0
20170524,    0,0
20170525,    0,0
20170526,    0,0
20170527,    0,0
20170528,  122,12.2
20170529,    2,0.2
20170530,    0,0
20170531,    0,0
20170601,    0,0
20170602,   68,6.8
20170603,    0,0
20170604,    0,0
20170605,  188,18.8
20170606,   26,2.6
20170607,    8,0.8
20170608,   10,1
20170609,    0,0
20170610,    0,0
20170611,    0,0
20170612,    0,0
20170613,    0,0
20170614,    0,0
20170615,    0,0
20170616,    0,0
20170617,    0,0
20170618,    0,0
20170619,    0,0
20170620,    0,0
20170621,    0,0
20170622,    0,0
20170623,    0,0
20170624,    0,0
20170625,    0,0
20170626,    0,0
20170627,  162,16.2
20170628,    0,0
20170629,    0,0
20170630,    2,0.2
20170701,    2,0.2
20170702,    0,0
20170703,    0,0
20170704,    0,0
20170705,    0,0
20170706,    0,0
20170707,    0,0
20170708,    0,0
20170709,    0,0
20170710,    0,0
20170711,  368,36.8
20170712,    0,0
20170713,    0,0
20170714,    0,0
20170715,    4,0.4
20170716,    4,0.4
20170717,    0,0
20170718,   44,4.4
20170719,    4,0.4
20170720,    0,0
20170721,  138,13.8
20170722,   96,9.6
20170723,    8,0.8
20170724,    0,0
20170725,    2,0.2
20170726,   16,1.6
20170727,   70,7
20170728,   12,1.2
20170729,  132,13.2
20170730,    0,0
20170731,    0,0
20170801,    8,0.8
20170802,   72,7.2
20170803,    0,0
20170804,    0,0
20170805,    4,0.4
20170806,    0,0
20170807,    2,0.2
20170808,   34,3.4
20170809,  196,19.6
20170810,    0,0
20170811,    0,0
20170812,    0,0
20170813,    0,0
20170814,    0,0
20170815,    0,0
20170816,   38,3.8
20170817,   38,3.8
20170818,   70,7
20170819,    0,0
20170820,   68,6.8
20170821,    0,0
20170822,    2,0.2
20170823,    0,0
20170824,    0,0
20170825,    0,0
20170826,    0,0
20170827,    0,0
20170828,    0,0
20170829,    2,0.2
20170830,   36,3.6
20170831,   16,1.6
20170901,    0,0
20170902,    0,0
20170903,   64,6.4
20170904,    2,0.2
20170905,   12,1.2
20170906,    0,0
20170907,   34,3.4
20170908,   36,3.6
20170909,   72,7.2
20170910,    8,0.8
20170911,    6,0.6
20170912,   26,2.6
20170913,    0,0
20170914,    0,0
20170915,    2,0.2
20170916,    2,0.2
20170917,    4,0.4
20170918,   36,3.6
20170919,    0,0
20170920,    0,0
20170921,   28,2.8
20170922,    0,0
20170923,    0,0
20170924,   64,6.4
20170925,    0,0
20170926,    0,0
20170927,  152,15.2
20170928,   18,1.8
20170929,    4,0.4
20170930,   20,2
20171001,    0,0
20171002,    0,0
20171003,    0,0
20171004,    6,0.6
20171005,    0,0
20171006,    0,0
20171007,    4,0.4
20171008,    0,0
20171009,    0,0
20171010,    0,0
20171011,   10,1
20171012,    0,0
20171013,    0,0
20171014,    0,0
20171015,    0,0
20171016,    0,0
20171017,    2,0.2
20171018,   12,1.2
20171019,   24,2.4
20171020,   22,2.2
20171021,    4,0.4
20171022,    0,0
20171023,    2,0.2
20171024,    2,0.2
20171025,    0,0
20171026,    4,0.4
20171027,    0,0
20171028,    0,0
20171029,    0,0
20171030,    0,0
20171031,    0,0
20171101,    2,0.2
